customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C02370,Female,0,Yes,Yes,56,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),23.14,1312.24,No
C02371,Female,0,No,No,3,Yes,Yes,DSL,No,No,One year,Yes,Credit card (automatic),108.28,319.47,No
C02372,Female,0,No,No,42,Yes,No phone service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),77.8,3268.08,No
C02373,Female,0,No,No,62,Yes,No phone service,No,No,Yes,One year,No,Credit card (automatic),104.59,6574.16,No
C02374,Female,0,No,No,6,Yes,No phone service,Fiber optic,Yes,Yes,Two year,No,Bank transfer (automatic),19.06,140.6,No
C02375,Female,0,No,No,6,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,106.67,659.15,Yes
C02376,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,30.25,1946.84,No
C02377,Female,1,Yes,Yes,20,Yes,No,DSL,No internet service,No internet service,Two year,No,Bank transfer (automatic),91.56,1775.26,No
C02378,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),60.49,1321.17,No
C02379,Female,0,Yes,No,2,Yes,No phone service,No,Yes,No internet service,One year,Yes,Mailed check,87.47,190.08,No
C02380,Female,0,No,No,56,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,82.08,4565.63,No
C02381,Male,0,Yes,Yes,10,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),34.67,341.89,No
C02382,Female,1,No,No,70,Yes,No phone service,No,No internet service,No,Two year,No,Mailed check,70.49,4960.96,No
C02383,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,46.28,1068.75,No
C02384,Male,1,Yes,Yes,30,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,75.16,2309.11,Yes
C02385,Female,1,No,No,37,Yes,No,DSL,No,No internet service,Month-to-month,No,Mailed check,93.28,3413.78,No
C02386,Female,1,Yes,No,55,Yes,No,DSL,No internet service,Yes,Two year,Yes,Electronic check,26.29,1389.7,No
C02387,Female,0,Yes,No,49,Yes,No,DSL,No internet service,No internet service,One year,Yes,Electronic check,70.61,3421.79,No
C02388,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.0,2733.52,No
C02389,Female,0,No,Yes,44,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Mailed check,48.13,2124.43,No
C02390,Female,0,Yes,No,22,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Electronic check,115.21,2518.05,No
C02391,Female,0,No,Yes,31,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.07,2143.81,No
C02392,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,36.62,188.69,No
C02393,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.99,544.87,Yes
C02394,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,One year,No,Bank transfer (automatic),73.25,1157.58,Yes
C02395,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,56.27,1084.84,No
C02396,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,37.64,1599.33,No
C02397,Male,0,Yes,No,44,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,21.13,996.1,No
C02398,Male,0,No,No,47,Yes,No phone service,DSL,No internet service,No,One year,Yes,Mailed check,75.79,3503.65,No
C02399,Female,1,No,No,19,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),79.06,1517.12,No
C02400,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,32.46,1498.84,No
C02401,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,79.38,5410.47,No
C02402,Male,1,No,No,11,No,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),115.1,1284.66,No
C02403,Male,0,No,No,29,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Mailed check,117.79,3449.66,No
C02404,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),108.63,4927.8,No
C02405,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,100.32,6877.31,Yes
C02406,Female,0,Yes,Yes,36,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.36,1408.1,Yes
C02407,Male,0,Yes,Yes,48,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),33.96,1643.83,No
C02408,Male,0,Yes,No,15,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.38,931.43,No
C02409,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),81.2,3637.45,No
C02410,Male,0,Yes,No,67,Yes,No,DSL,No,No,Month-to-month,No,Credit card (automatic),104.77,6974.02,No
C02411,Male,0,Yes,No,40,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),41.66,1691.44,No
C02412,Female,0,No,No,14,Yes,No,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),66.92,883.62,No
C02413,Male,1,Yes,No,63,Yes,No,DSL,No,No,Two year,Yes,Credit card (automatic),84.04,5300.02,No
C02414,Female,1,Yes,Yes,51,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,63.45,3155.63,No
C02415,Female,0,No,Yes,58,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,64.33,3742.47,No
C02416,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,40.96,713.11,No
C02417,Female,0,No,No,65,No,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,118.64,7683.67,Yes
C02418,Male,0,Yes,No,55,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,66.47,3643.73,No
C02419,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card (automatic),72.34,766.74,Yes
C02420,Male,1,Yes,No,42,Yes,No phone service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),40.29,1694.41,No
C02421,Male,0,No,Yes,11,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,70.44,835.95,Yes
C02422,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,44.05,724.48,No
C02423,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,One year,No,Mailed check,38.64,777.94,No
C02424,Male,1,No,Yes,31,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,46.12,1330.83,No
C02425,Male,0,Yes,No,53,Yes,Yes,DSL,No,No internet service,One year,Yes,Electronic check,18.28,973.44,No
C02426,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,76.16,553.89,No
C02427,Male,0,No,No,24,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,57.52,1360.73,No
C02428,Male,0,No,No,8,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),109.67,898.96,No
C02429,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,22.15,1051.72,No
C02430,Female,1,Yes,Yes,30,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),22.41,633.09,No
C02431,Female,0,No,No,58,Yes,No phone service,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,108.36,6347.59,No
C02432,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),30.92,1750.96,No
C02433,Male,0,Yes,No,62,No,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,18.22,1061.05,No
C02434,Female,0,No,No,48,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer (automatic),36.25,1778.12,No
C02435,Female,0,No,Yes,4,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Bank transfer (automatic),102.04,416.67,Yes
C02436,Female,0,No,No,37,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.88,3707.35,Yes
C02437,Male,0,No,Yes,8,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer (automatic),52.69,499.3,Yes
C02438,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),86.14,93.88,No
C02439,Male,0,Yes,No,70,Yes,No phone service,No,No internet service,No internet service,One year,No,Mailed check,69.74,4917.51,No
C02440,Male,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,No internet service,One year,Yes,Credit card (automatic),110.28,5193.86,No
C02441,Female,1,No,Yes,5,Yes,No,DSL,Yes,No internet service,One year,Yes,Electronic check,23.76,129.78,No
C02442,Female,0,No,No,50,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,100.94,5000.73,No
C02443,Female,0,Yes,No,24,Yes,No phone service,No,No,Yes,Month-to-month,No,Mailed check,35.4,972.29,Yes
C02444,Female,0,Yes,Yes,47,No,No phone service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.95,2569.87,No
C02445,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,One year,No,Electronic check,37.58,640.16,No
C02446,Male,0,No,No,28,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),89.67,2486.32,No
C02447,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,87.19,481.37,No
C02448,Female,0,No,Yes,30,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.89,2146.15,No
C02449,Male,0,No,No,1,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),89.21,80.43,No
C02450,Male,0,Yes,No,46,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),83.24,3868.38,No
C02451,Female,0,Yes,Yes,69,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.2,6645.91,No
C02452,Female,1,No,No,31,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,42.42,1308.17,No
C02453,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No internet service,Two year,No,Electronic check,61.75,4314.1,No
C02454,Male,0,Yes,No,56,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,33.47,1844.42,No
C02455,Male,1,No,Yes,28,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),61.82,1732.8,No
C02456,Male,1,No,No,16,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),89.57,1411.84,Yes
C02457,Male,0,No,No,54,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,88.52,4828.46,No
C02458,Male,0,No,No,53,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.36,4815.55,No
C02459,Female,0,No,No,12,Yes,Yes,No,No,No,One year,Yes,Electronic check,49.49,584.66,No
C02460,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),85.55,1714.29,No
C02461,Female,0,No,No,34,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Electronic check,55.48,1866.87,No
C02462,Male,0,No,Yes,53,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),114.34,6126.86,Yes
C02463,Female,0,No,No,64,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,53.02,3415.89,No
C02464,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),79.51,1821.73,No
C02465,Male,0,No,Yes,27,Yes,No phone service,DSL,No,No internet service,One year,No,Credit card (automatic),94.51,2573.7,No
C02466,Female,0,No,No,17,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),110.45,1972.09,Yes
C02467,Male,0,No,No,48,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,62.67,2973.89,No
C02468,Male,0,Yes,Yes,21,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.77,1194.4,No
C02469,Female,0,No,Yes,50,No,No phone service,No,No,Yes,Two year,Yes,Credit card (automatic),61.86,3113.71,No
C02470,Female,1,No,Yes,40,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,51.02,2029.99,Yes
C02471,Female,0,No,Yes,3,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,84.7,217.62,Yes
C02472,Male,0,Yes,No,17,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),113.14,1966.34,Yes
C02473,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,30.86,1897.0,No
C02474,Female,0,Yes,No,50,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.21,3832.69,No
C02475,Male,1,Yes,No,6,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),109.56,715.76,Yes
C02476,Female,0,No,Yes,28,Yes,No,DSL,No internet service,Yes,One year,No,Electronic check,28.21,804.9,No
C02477,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,68.37,3724.25,No
C02478,Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,One year,Yes,Mailed check,106.25,6265.22,No
C02479,Male,0,Yes,No,45,Yes,No phone service,DSL,No,Yes,One year,Yes,Electronic check,109.85,4912.29,No
C02480,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,70.46,1380.27,No
C02481,Male,0,No,Yes,29,Yes,No,Fiber optic,No internet service,No,One year,No,Bank transfer (automatic),20.55,507.36,No
C02482,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,28.78,740.47,No
C02483,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer (automatic),77.85,2389.51,No
C02484,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),30.63,290.62,No
C02485,Male,1,Yes,No,49,No,No phone service,No,Yes,No,One year,Yes,Electronic check,33.24,1575.65,No
C02486,Female,0,No,Yes,65,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),96.76,6359.18,No
C02487,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,94.57,2705.42,No
C02488,Female,0,Yes,Yes,59,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),103.96,6160.08,No
C02489,Male,1,No,Yes,45,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),28.78,1308.45,No
C02490,Male,0,No,No,67,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,38.21,2487.82,No
C02491,Male,0,No,Yes,51,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),102.96,5302.41,No
C02492,Female,0,No,No,11,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.55,1006.25,Yes
C02493,Female,0,No,No,6,No,No phone service,Fiber optic,No,No internet service,One year,No,Mailed check,100.21,676.64,No
C02494,Male,0,Yes,Yes,67,Yes,No,DSL,No,Yes,Two year,Yes,Mailed check,118.95,8000.32,No
C02495,Female,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,106.17,6544.54,No
C02496,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No internet service,One year,No,Electronic check,71.09,345.39,No
C02497,Female,0,No,No,9,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),49.7,435.82,Yes
C02498,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,76.11,2169.98,No
C02499,Female,0,No,No,38,No,Yes,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),83.14,3196.58,No
C02500,Female,0,Yes,No,43,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),52.2,2210.94,No
C02501,Male,0,Yes,No,21,No,No,DSL,No internet service,No internet service,Two year,Yes,Electronic check,96.64,2076.8,No
C02502,Male,0,No,Yes,62,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,27.46,1722.85,Yes
C02503,Female,0,No,No,46,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,97.5,4518.47,No
C02504,Female,0,Yes,Yes,70,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,21.26,1514.09,No
C02505,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),68.79,2655.47,No
C02506,Male,0,Yes,Yes,49,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,105.87,5140.99,Yes
C02507,Female,0,Yes,No,39,No,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Credit card (automatic),26.82,1055.48,No
C02508,Female,0,Yes,No,71,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.81,5077.88,No
C02509,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Credit card (automatic),34.26,1083.59,No
C02510,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,Two year,No,Credit card (automatic),109.27,2350.38,No
C02511,Male,0,No,No,1,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),102.9,58.6,Yes
C02512,Female,0,No,No,32,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),113.26,3728.23,No
C02513,Female,0,Yes,No,8,Yes,No phone service,DSL,No,No,One year,Yes,Credit card (automatic),107.25,946.25,No
C02514,Male,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,93.13,6382.69,No
C02515,Female,0,No,Yes,30,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,36.86,1090.85,No
C02516,Male,1,Yes,No,8,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),48.86,425.14,No
C02517,Female,1,No,No,19,Yes,No,DSL,No,No,Two year,Yes,Mailed check,68.68,1268.85,No
C02518,Female,0,Yes,No,59,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.07,4635.22,Yes
C02519,Male,0,Yes,No,55,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,97.78,5388.49,No
C02520,Male,0,Yes,No,30,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer (automatic),41.15,1298.93,No
C02521,Female,0,No,No,36,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,31.08,1140.37,No
C02522,Female,0,No,Yes,55,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),67.23,3596.12,No
C02523,Female,0,No,No,44,Yes,No phone service,DSL,Yes,No internet service,One year,Yes,Electronic check,34.1,1543.53,No
C02524,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,88.76,2458.0,No
C02525,Female,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),76.71,4139.19,No
C02526,Male,0,Yes,No,48,Yes,No phone service,No,No,No,One year,Yes,Mailed check,93.59,4499.71,No
C02527,Male,0,Yes,No,30,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),24.47,741.65,No
C02528,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),116.4,4510.33,No
C02529,Male,0,No,No,13,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,18.0,357.48,No
C02530,Female,0,Yes,No,16,No,No phone service,DSL,No internet service,No,One year,No,Electronic check,51.2,780.08,No
C02531,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),87.32,3888.48,No
C02532,Female,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,22.6,1650.77,No
C02533,Female,1,No,No,27,Yes,No phone service,DSL,No,No,Two year,Yes,Bank transfer (automatic),26.5,692.61,No
C02534,Female,0,No,No,45,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,25.82,1115.08,No
C02535,Male,1,No,No,35,Yes,Yes,DSL,No,Yes,Two year,Yes,Credit card (automatic),77.31,2700.53,No
C02536,Male,1,Yes,Yes,28,Yes,No phone service,No,Yes,No,Two year,No,Bank transfer (automatic),109.38,3097.5,No
C02537,Female,0,No,No,7,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Credit card (automatic),74.65,537.89,Yes
C02538,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Mailed check,79.56,5023.51,No
C02539,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,53.29,2688.41,No
C02540,Male,1,Yes,No,46,Yes,Yes,DSL,Yes,No,Two year,Yes,Credit card (automatic),19.91,887.69,No
C02541,Male,0,No,No,20,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,20.2,448.08,No
C02542,Male,0,No,No,38,No,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card (automatic),108.61,4043.76,No
C02543,Female,0,Yes,No,61,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),28.46,1707.9,No
C02544,Female,0,Yes,No,32,Yes,No phone service,DSL,Yes,No,One year,Yes,Credit card (automatic),119.98,3832.83,No
C02545,Male,0,No,No,26,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,34.77,903.31,No
C02546,Female,0,No,No,58,Yes,No phone service,Fiber optic,No,No internet service,One year,No,Credit card (automatic),86.81,5009.6,No
C02547,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,114.79,4385.6,No
C02548,Female,1,Yes,No,20,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),54.95,1169.73,No
C02549,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,Two year,No,Credit card (automatic),92.91,4713.6,No
C02550,Female,1,Yes,No,52,Yes,No,Fiber optic,No internet service,No,One year,Yes,Mailed check,53.79,2713.85,No
C02551,Male,0,No,Yes,22,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),49.1,1113.89,No
C02552,Male,0,No,No,53,Yes,No phone service,DSL,No,No,Month-to-month,No,Credit card (automatic),38.58,2037.99,No
C02553,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,101.74,6742.81,No
C02554,Male,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,One year,No,Electronic check,44.25,1916.78,No
C02555,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),46.88,1005.38,No
C02556,Female,0,No,Yes,64,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Mailed check,119.89,7713.06,No
C02557,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),51.39,434.91,No
C02558,Female,1,No,No,7,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.12,298.02,No
C02559,Female,1,Yes,No,41,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),118.99,4888.55,No
C02560,Female,0,No,Yes,54,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),55.67,2928.02,No
C02561,Female,0,Yes,No,65,No,No phone service,DSL,Yes,No internet service,One year,Yes,Credit card (automatic),55.35,3654.99,No
C02562,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,102.43,190.31,No
C02563,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,One year,No,Credit card (automatic),49.82,203.23,No
C02564,Female,1,No,No,32,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.85,1365.18,No
C02565,Female,0,No,No,2,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.17,127.59,Yes
C02566,Female,0,No,No,64,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),89.47,5696.53,No
C02567,Female,1,No,No,14,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Mailed check,22.41,370.22,No
C02568,Female,0,Yes,No,20,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,56.14,1117.37,Yes
C02569,Male,1,No,Yes,49,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),53.32,2556.47,No
C02570,Female,0,No,No,8,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,42.97,361.5,No
C02571,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,84.74,5334.59,No
C02572,Male,0,Yes,Yes,46,Yes,No,DSL,No,No,Two year,No,Bank transfer (automatic),47.58,2187.53,No
C02573,Male,0,No,Yes,21,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),79.89,1683.98,Yes
C02574,Male,0,No,No,32,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),69.44,2224.88,No
C02575,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,40.15,394.07,No
C02576,Male,0,Yes,No,16,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),45.19,682.99,Yes
C02577,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,35.4,1311.96,Yes
C02578,Female,0,No,No,27,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,23.78,642.09,No
C02579,Female,0,Yes,Yes,18,Yes,No phone service,DSL,No internet service,Yes,One year,Yes,Electronic check,81.16,1502.47,No
C02580,Female,0,No,Yes,35,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Bank transfer (automatic),86.62,2953.49,No
C02581,Male,0,Yes,No,52,No,No,No,Yes,Yes,One year,No,Mailed check,34.93,1834.59,No
C02582,Female,0,No,No,15,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,80.77,1141.22,Yes
C02583,Female,0,Yes,Yes,63,Yes,No,DSL,No,No internet service,Two year,Yes,Credit card (automatic),118.17,7486.9,No
C02584,Male,0,No,No,53,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),25.59,1356.81,Yes
C02585,Female,0,No,No,66,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,68.02,4445.33,No
C02586,Female,0,Yes,No,31,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,92.77,2795.69,No
C02587,Female,0,No,No,61,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,22.69,1493.14,No
